form	lemma	POS	morph
		
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སྡིག་པ་	སྡིག་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ནི་	ནི་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
སོ་	སོ་	PART
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	ཡི་	ADP
རང་	རང་	PRON
ངོ་	ངོ་	PART
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
བསྐུལ་	བསྐུལ་	VERB
ཞིང་	ཞིང་	SCONJ
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	སོ་	PART
། །		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
བླ་	བླ་	NOUN
ན་	ན་	ADP
མེད་པ་	མེད་པ་	VERB
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
དམ་པ་	དམ་པ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
མི་མཆོག་	མི་མཆོག་	NO_POS
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
གང་དག་	གང་དག་	NO_POS
ད་ལྟ་		
བཞུགས་པ་	བཞུགས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
གང་དག་	གང་དག་	NO_POS
འདས་པ་	འདས་པ་	VERB
དག་	དག་	DET
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
གང་	གང་	NO_POS
མ་	མ་	PART
བྱོན་	བྱོན་	VERB
། །		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
བསྔགས་པ་	བསྔགས་པ་	VERB
མཐའ་	མཐའ་	NOUN
ཡ་		
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འདྲ་	འདྲ་	VERB
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
། །		PUNCT
ཐལ་མོ་	ཐལ་མོ་	NOUN
སྦྱར་བ་	སྦྱར་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
ཏེ་	སྟེ་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
ཉེ་བ་		
མཆིའོ་		NON_WORD
། །		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
ཕུང་པོ་	ཕུང་པོ་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
མདོ་	མདོ་	NOUN
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།། །། ༈		PUNCT
བདག་	བདག་	PRON
སོགས་	སོགས་	DET
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
། །		PUNCT
ངག་	ངག་	NOUN
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
བཞི་	བཞི་	NUM
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
ཡིད་	ཡིད་	NOUN
ཀྱི་	གི་	PART
རྣམ་	རྣམ་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
། །		PUNCT
མི་དགེ་	མི་དགེ་	NOUN
བཅུ་པོ་	བཅུ་པོ་	NUM
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
། །		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
མེད་	མེད་	VERB
ན་	ནས་	PART
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
བ་	བ་	NOUN
། །		PUNCT
མི་དགེ་	མི་དགེ་	NOUN
བཅུ་	བཅུ་	NUM
དང་	དང་	NO_POS
མཚམས་མེད་	མཚམས་མེད་	NOUN
ལྔ་	ལྔ་	NUM
། །		PUNCT
སེམས་	སེམས་	NOUN
ནི་	ནི་	NO_POS
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
དབང་	དབང་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཤགས་པ་	བཤགས་པ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
བདག་	བདག་	PRON
དང་སེམས་	དང་སེམས་	NO_POS
ཅན་	ཅན་	PART
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
སྡིག་པ་	སྡིག་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཉེས་པ་	ཉེས་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
གང་	གང་	NO_POS
མཐོལ་	མཐོལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
བཤགས་པ་	བཤགས་པ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
སླན་ཆད་	སླན་ཆད་	ADV
ནམ་ཡང་	ནམ་ཡང་	OTHER
བགྱིད་པ་	བགྱིད་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
འང་	ཀྱང་	PART
གཏན་	གཏན་	NOUN
དུ་	ལ་	PART
ཟད་	ཟད་	VERB
བྱེད་	བྱེད་	VERB
ཤོག་	ཤོག་	VERB
།		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
གཏི་མུག་	གཏི་མུག་	NOUN
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ངག་	ངག་	NOUN
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
བདག་	བདག་	PRON
གིས་	གིས་	PART
བགྱིས་པ་	བགྱིས་པ་	VERB
ཅི་	ཅི་	NO_POS
མཆིས་པ་	མཆིས་པ་	VERB
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདག་	བདག་	PRON
གིས་	གིས་	PART
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
། །		PUNCT
མཚམས་མེད་	མཚམས་མེད་	NOUN
ལྔ་པོ་	ལྔ་པོ་	NUM
དག་	དག་	DET
གི་	གི་	PART
སྡིག་པ་	སྡིག་པ་	VERB
རྣམས་	རྣམས་	DET
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
མི་	མི་	PART
ཤེ་	ཤེ་	VERB
དབང་	དབང་	NOUN
གིས་	གིས་	PART
བྱས་པ་	བྱས་པ་	VERB
དག་	དག་	DET
།		PUNCT
དེ་	དེ་	DET
ཡི་	གིས་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
བཤགས་པ་	བཤགས་པ་	VERB
འདི་	འདི་	DET
བརྗོད་	བརྗོད་	VERB
ན་	ན་	ADP
། །		PUNCT
མྱུར་	མྱུར་	VERB
དུ་མ་	དུ་མ་	ADJ
ལུས་	ལུས་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བྱང་བ་	བྱང་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཕྱག་	ཕྱག་	NOUN
འཚལ་བ་	འཚལ་བ་	VERB
དང་	དང་	NO_POS
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
བཤགས་པ་	བཤགས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	ཡི་	ADP
རང་	རང་	PRON
བསྐུལ་	བསྐུལ་	VERB
ཞིང་	ཞིང་	SCONJ
གསོལ་བ་	གསོལ་བ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
དགེ་བ་	དགེ་བ་	VERB
ཅུང་ཟད་	ཅུང་ཟད་	ADV
བདག་	བདག་	PRON
གིས་	གིས་	PART
ཅི་	ཅི་	NO_POS
བསགས་པ་	བསགས་པ་	VERB
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདག་	བདག་	PRON
གིས་	གིས་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཕྱི་	ཕྱི་	OTHER
བསྔོ་	བསྔོ་	VERB
འོ་	གོ་	PART
།། །།		PUNCT
